"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Low income","LIC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","1.57545347491678","-0.899287758584947","-1.30799922903462","-3.04686407943763","-2.50598317727768","0.981500532369608","2.60902988661984","-0.129819588403294","0.214382113378193","-3.55217935711961","-1.39857939006035","-5.1535388749019","-2.50094018019838","-2.85823000967413","1.56288944940846","2.6625245280669","3.65568820868842","0.201527933944149","0.0666770380436787","-0.310109527296888","2.17091766713837","-0.0439442928809086","0.192353561470739","2.1852384859294","2.76599365626267","2.64086929807847","2.9820505181162","1.71257545738052","0.678174487467203","3.65303082194461","0.43412930646403","-4.37482055619604","2.51757886812531","3.07472690142193","1.42804581445036","1.74004870866888","1.428514342694","0.947999181169209","0.510805740990648","-2.58294391719657","-0.170608867648383",
"Liechtenstein","LIE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","-0.353105783141956","0.0144743453437854","-0.0579312143336352","-0.0688280788045574","-0.061307848694895","3.0317824190624","3.05546287586793","3.01883018949923","3.00957276312579","3.1372028489852","3.39639192985537","-2.904077580791","-0.87368666900619","2.84497194753868","5.56218217807543","2.56784123040221","7.71180116582799","4.11415949597674","2.97013215130669","0.802526058390612","0.394633064831311","2.16174959731062","2.83379600703624","5.33933450571533","4.35716681884497","5.38037376244873","5.76374098009506","6.35524449611071","8.97217899251726","1.93564456435379","-1.77406254280535","-1.92541691616623","-2.82301144243355","2.13795485435016","3.91015326607602","7.75435946917933","2.55873516012446","1.07632016085701","-1.91663778114352","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","1.40572666490419","0.143451962009152","1.48870316392183","0.129701215942774","2.53363448327681","3.91004017576719","3.31988022460025","5.27110393048427","1.59442612541989","-0.775961357008313","-2.35905833840279","5.03938168435974","1.92381942668831","4.17262007170666","1.43436200940563","3.18169661361179","3.7623210869105","4.56761307202531","4.10743282583911","4.05942938815407","2.60712077797369","3.32469179790513","3.62392986209686","3.52089172721013","2.87641263988836","0.288741811134912","1.05060229633314","0.932464380232005","5.05498096991559","3.34756578129061","3.21633443198431","5.77886906137614","4.60985350342365","4.64162881776335","3.09709196816597","5.80855027111404","4.16999606923135","3.74896287750244","5.3547335503189","-2.24364306036502","3.14250699650654","5.04994043567868","4.55788191525006","5.38379580033062","6.84290874157145","6.0106423970947","5.1975577428299","2.82103706014503","7.27905885991009","7.94092826140739","8.49121749276951","3.24298852553628","5.38986888014487","3.25185230614606","3.89918945158001","5.26421493121541","1.24307553139262","-0.829146715016009","-3.98314191091222","2.22149016621572",
"Lower middle income","LMC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.03864083424435","0.659751038211482","3.83716579590798","4.01212352689669","1.29768158834824","0.241505404946651","0.772222595493716","3.81266161732302","6.61291038851151","6.30106815153586","3.58269761928315","3.04933710638974","3.02166046194125","2.93487656115194","0.60146864407848","5.81384009664745","1.8401619409133","-1.43165503634421","-2.43889822824832","-1.31828389228352","-0.87000295572814","2.03591994368897","1.38502234145321","-0.455193456393715","1.08796551145973","-0.152937074289397","0.755637586374775","2.30125741928155","2.13512912396519","2.52903379422958","0.383722386956009","0.813120267516567","-0.636686863681959","0.439158515358855","2.60786376899271","3.92820653664485","1.63379871034135","-0.553370473695523","2.3119741818783","2.50393585323307","2.19791896805756","2.99963910882664","4.35254845398001","4.75390406843805","4.33550071472075","4.73102834271508","5.18732682795753","2.61598399404721","3.03582856623915","4.93322705778235","3.13804934206807","2.87094152404622","3.39690028008989","4.23956754899524","3.47114255628863","4.18184089903937","3.62283361505833","3.387640627406","2.31600796410463","-4.4703954160245","4.31218501491728",
"Low & middle income","LMY","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-0.429430274721227","1.56783942160892","2.12824906305558","5.14562807833086","3.43471649277166","2.26023130589112","0.741449070678371","3.22199777460128","5.60000172613258","5.74592516176182","3.90285543422964","3.65979495559417","4.5561717312721","3.5661420552417","2.13829804349818","3.9451801682941","2.49131255897714","1.55445851244718","2.40213908406281","2.75249344929702","0.0450132437232611","0.691426265866752","-0.185575913789776","2.6326830727029","2.33382214994722","1.92978932344559","2.72715483546398","2.0326845868877","1.0366164798701","0.0568448730234934","-0.337656903681008","-0.167839461358824","1.59966807297624","1.60183284706335","2.14867712484393","3.74964049888173","3.56097656126411","1.01299298607228","2.21915274879107","4.24998068248424","2.24852977688754","3.25152727708229","4.51831276397992","6.17255314161443","5.80967972111333","6.73662216736834","7.42494847023343","4.50095626283236","1.84575453663088","6.4993090528969","4.82865237779674","3.9326390278632","3.96900729229372","3.58533548965288","3.03117572657234","3.22920143355418","3.83134736045201","3.60148490108946","2.75829134053525","-2.33150227155782","5.79004241389778",
"Lesotho","LSO","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-1.22196001364621","11.8357662063166","7.27161959846644","4.99702500710697","-0.93407828607458","-3.50393551125701","7.16052989118998","-3.92894698716029","-2.04159483693681","-1.37418457103023","1.50393858071843","-3.60097983831051","22.1318760279659","7.2279678935371","-16.4157000702386","7.48754049311928","18.2372020500814","15.0480831751751","0.059917656648949","-5.42233912647951","-2.0760450835605","1.5869448228312","-0.808317595461446","2.65474692168478","-0.14621222588238","1.96674687762339","-1.59122970801896","6.42240517849156","3.79811026861761","4.16471039761808","5.18265026193008","5.28754118008212","2.02910114417227","4.58407133559821","2.03926799587721","4.46177599505188","2.78458200310135","0.869819349704358","0.042529424768972","3.64753961738886","3.51791947883342","0.821608273712954","4.79606890663473","2.08400619961964","3.88261906232354","4.26405117755205","3.83676317112061","4.9111683758758","-1.95118939995999","4.55966457151122","3.8477466600325","5.45292370027074","0.849131350980329","0.676420156516315","1.99435847007987","2.38028003303062","-4.33164641637042","-1.17593122831944","-0.327910894886358","-9.51095634510244","0.132493293255266",
"Late-demographic dividend","LTE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-4.44056651565118","1.68588810565143","1.86625493584955","5.19982444619913","4.61995618462522","5.49286452482636","-0.662447225052205","2.7812082975471","7.64064908224691","8.67101744481293","5.65792072426396","5.19294870430946","6.89821977987253","3.5218807351819","3.12395202255007","4.83066100433243","5.16817304683623","5.09306880811569","6.02340591139567","6.78112524772467","-0.80232299240005","0.723553783063508","0.175412241552593","6.3906066036497","5.9931645514435","4.19486451038532","4.7861940245115","3.74315031467556","2.93159877389525","-0.877605890917252","-0.241515542732913","-0.497709194114222","3.22926185499513","3.36788620872126","4.59249028885293","4.03369675639604","4.50381832491647","1.84534458040721","3.75222900327404","6.17143256188024","4.43697026719599","5.28266374617333","6.1300424265979","7.49740955335002","7.06269704145146","8.58537678869691","9.52642331180833","6.2373565431556","3.0486996472775","7.38744722197045","6.52441569273317","5.12654202401406","4.84832737680864","4.57801790400671","4.02952132359648","3.83000804027525","4.63333965903313","4.85662362223538","4.17298858401858","-0.202204239316998","6.91015142864686",
"Lithuania","LTU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.96107720942301","9.11302787535699","8.25717906231543","-0.437687208867203","4.42747584792048","7.40751979624903","7.6118272562162","11.4677174839243","7.77300120748883","9.50104418230511","9.142617036882","12.4352501754842","3.67524092566269","-13.8877533571244","3.80531559028894","8.46110906391293","5.24600245889164","4.6033277290029","4.43108765446387","2.98891297061452","3.82984126408542","5.75104655735379","4.99035385554106","4.90241721274171","-0.0485203258429578","5.75573852568505",
"Luxembourg","LUX","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.88784674125478","0.12467724599145","2.36992923273212","6.66457702591316","-1.85784159538052","0.380680193614864","-0.112343962356874","3.91864327411824","9.43521286005202","10.5471217303264","1.69279419921028","5.31293052763301","7.12275909732563","2.86230611404564","-7.58647710504614","2.02810174230585","1.39353555798134","3.88838821345148","2.10614612426438","0.482546852017762","-0.843672948147812","1.04830070761793","2.96175285896065","6.07784819460473","2.59324431773756","9.4915784898669","3.27946385574901","7.6791060421392","8.73531558732435","4.00981020850895","7.19840619374983","0.476077003942294","2.81122130846956","2.41662903682787","0.0172999218450087","0.0272513379933486","4.10664071125848","5.3558373863186","6.72396680342764","5.51040939515839","1.85457468137487","2.14960989891686","1.37989335885587","2.76088818070728","0.926765760747131","4.33910831451982","6.44203136625568","-2.06647390176839","-5.01426301262075","1.88354730979161","-1.17679786686928","-0.762183409548683","0.814652308537674","0.232564441498198","-0.115476305532894","2.73979180152419","-1.11611296239622","-0.714325922150593","0.331126120618961","-2.43680926931705","3.51868697531805",
"Latvia","LVA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.75007346753983","9.9271827600344","7.34334151475508","3.59598283063572","6.6993125562973","7.70556773423996","8.33957528421918","9.47574093572894","9.47233653811193","11.9232660209126","13.0036480961687","10.842912495241","-2.22696576572423","-12.8328031209275","-2.44615768269067","4.45844691472075","8.37822379715232","3.10637939631","2.86636259407609","4.73918260611251","3.30843439755775","4.23211616536913","4.8052596330477","3.28529326138734","-1.51481139773969","4.94938519466102",
"Macao SAR, China","MAC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","6.07282500290087","4.40468543712844","-3.15702428705897","2.49465031251243","9.77771526848011","3.60196671888416","1.0212310925376","4.00517382909857","0.180278869076346","10.2625163498583","2.8811743707849","2.08981497092897","1.24907558973146","-2.30498444412119","-2.07298393837981","-6.18312313918058","-3.90583792650266","4.18506895783108","1.19550041374283","6.35724998139233","8.53462866047504","23.1700814610272","5.18012182063339","10.3980550703214","11.484804080224","0.712581777351048","-1.33353190792516","21.9175521501879","18.6973215448608","7.03721588399893","8.77287799693643","-3.79821439690497","-22.9268523102564","-2.49356093504875","7.93023236900549","4.43968499028399","-4.37193673589049","-55.0905726689686","17.4737261457022",
"St. Martin (French part)","MAF","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","7.10823371951652","6.9809390334365","5.51871185651463","1.96705034616413","2.88055672164549","-0.121674764548899","1.01259843558219","3.03532739195191","5.00203619442993","8.14627668387804","3.3738885430634","-0.418206702724859","2.06638304096145","0.904057710346336","-4.34834502767008","6.10913026156167","-1.19936887257164","3.82454905240715","3.54038114843536","6.9175845300133","-2.28551769668867","9.78489762185649","1.01420542701236","1.62140078765916","5.41427771395992","-3.69719038813308","-2.31125869905034","8.91212208320009","-6.83605766799937","10.6742754551195","-3.0227291775217","5.68101069963369","-0.333058606885658","0.532211791365114","5.89049867566922","1.77904494415282","4.64170780723643","3.46524871284768","1.90580698130493","6.14110584313059","2.17398714419473","4.54374836530785","2.88541114585573","2.43465338111595","3.80962243246211","1.59234463860192","3.10720249319722","17.4692043748472","3.0224298760333","-0.722002650636625","3.79227702365303","1.89944589579329","1.80265718208821","-8.17274144810004","6.79037738085751",
"Monaco","MCO","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","3.77427942948995","3.47522599475963","5.64960842000755","3.8129081864255","-1.98913839493287","2.90379230440139","2.19578187608963","2.73600321269916","2.45001652719634","0.776612674604735","0.152995038706095","1.35876815876593","-0.29483651409916","-0.0230869176363342","0.296422116513483","1.17394910815356","1.34161061439823","3.53864651778031","3.20783877811965","1.79398643349555","0.238444720299015","0.60953351200115","-1.64850488601665","1.46666049242106","1.37435135478945","0.355247277737774","1.4409188296267","2.72881445400934","2.71059887396436","3.68298056185719","2.2538770574499","1.20742371739885","1.30650343944015","2.7247849103053","2.19658847714885","6.23361842986721","15.1049069788894","0.543615915849287","-12.7755496104543","-0.291094423374886","4.58229491210788","-1.18559830846812","7.33235592887209","5.15582802224228","3.00924966444114","2.58366422554236","-3.43062684564185","5.99919202321138","6.89123204361906","-12.7011212483661","22.3355113151992",
"Moldova","MDA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.68841787969644","2.02368729485774","-6.50442971024258","-3.21641332009011","2.3155855702891","6.33753270752935","8.04993223288837","6.90061136372987","7.66608700958153","7.76188623395034","5.09166802914646","3.23894684949342","8.00539195407846","-5.88123774051317","7.20697458807822","5.87938519547716","-0.57670087663746","9.07307553929235","5.06366587947215","0.429158952199487","5.6302741632061","6.51456838817579","6.15025330568348","5.35601439052382","-6.35758327607071","14.8129860841662",
"Madagascar","MDG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-0.556310500486447","-0.348872830288144","-3.47894327440805","1.27073204466539","-3.04285842390219","-0.61766628974857","2.70730971650256","3.91553611461082","0.830102146690948","2.27299909787804","0.879971234745099","-4.22184553875597","-5.53206224692407","-1.03449600357384","-1.74363553188137","-5.9241804986339","-0.633108180594206","-5.49603400436715","6.67779280102383","-1.93403855839986","-12.3387599209423","-4.63118311814496","-1.8876532743563","-1.03330558297124","-1.62094635004685","-0.838868816603664","-1.63152221547622","0.488606527928255","1.09838952005666","0.12577423312969","-9.07997666440002","-1.84958601703855","-1.01134026894414","-3.13708570690096","-1.49597837406023","-1.04450419993299","0.45581939517993","0.70074170800585","1.50484232110102","1.32925274442537","2.85192316151432","-14.9640325397897","6.61122026132726","2.22074756162318","1.73785956064012","2.35845936738166","2.66174837953326","3.65049650611356","-6.7228448415584","-2.22352581427488","-1.22648220462497","0.238846839404246","-0.396484586191931","0.659691221714809","0.497287783718534","1.3383460279627","1.28190543842915","0.59206685062874","1.80753212621842","-9.41452977260271","1.9093196932585",
"Maldives","MDV","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.55586700249174","6.30323039880251","5.6274361968518","4.52829935914656","2.22989934387169","-5.55402371703735","5.44806362677205","11.8587188258499","4.31094901568659","-14.5107015166102","23.1500488602358","4.16068719149372","5.66436497716809","-10.4592745163201","3.54559594730723","4.83660046013301","-0.947751727397289","3.75017500336179","3.20629855989816","-1.56640773693456","1.96773964175567","3.08210551432366","4.30030191979536","3.96632116902073","-34.7765589179835","39.8371601779231",
"Middle East & North Africa","MEA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","12.7447473010281","1.25504086819974","-6.8548784605271","2.12459494121254","-1.04267440719708","-1.83057565009371","-6.89702726823644","-5.98024387184391","-3.63623086603293","-4.10749928977837","-1.990766530397","-3.58420411938184","0.612290096393878","-0.220568701064821","9.25732040755611","1.30554097480649","1.9835374370126","-0.0831186356822258","0.288344754907015","0.615485979548993","2.83661578809351","1.5323066635013","2.41152814335686","-0.105874048206843","4.56682574966713","-0.573543357663979","-0.419302386623784","3.11387800310068","5.74661086581203","2.81800901751819","3.43976810014314","2.75588054376557","2.12274238625608","-1.69653462275727","2.74214738739502","1.54171857909624","2.29224260585947","0.118651949516348","1.13674669989203","0.560076687293829","2.34063118173169","-0.146867389530485","0.256156692593578","-0.617417361202172","-4.88386849361947","3.2023780583242",
"Mexico","MEX","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.71515081394472","1.29864622771687","4.59499172281146","8.24578658755478","3.58133899403947","2.63220906229841","2.43162340332943","5.912633025003","0.140651623079748","3.16714192168044","0.54674874595193","4.90218572335503","4.57075650545849","2.58624657246081","2.59873343711767","1.37631943765896","0.38508878914169","5.7939692448262","6.6238387775448","6.43845983465458","6.12951585608275","-2.52429980692239","-5.39248580917024","1.42765865043621","0.301015177283205","-4.79851114996043","-0.0209153306280143","-0.435148134553614","2.36457234070903","3.26238381460151","2.17530173621472","1.54129612621263","-0.00627042610834394","2.96145584383846","-8.01516790828568","4.88815073113065","5.01620726172816","3.40593832291518","1.08158470837868","3.29269240921286","-1.92831658103175","-1.54819790978986","-0.0513649848795268","2.4044867783991","0.85570870923371","3.08300969973033","0.953870184713892","-0.130355617829551","-6.44990305246394","3.73285194759218","2.19358757838944","2.20489898111602","0.0278491497182358","1.58082066291567","2.09471782379221","1.47405322706069","1.01581618490397","1.22705012273423","-1.05391817559632","-8.65463726096949","4.1363722123716",
"Marshall Islands","MHL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","0.737324634066212","10.9936393961193","-0.190178676194591","-9.92644793711204","19.733137378903","5.22256421321876","3.92771826692537","-4.53457175543858","0.314873410711897","-2.05206705192801","4.99424807131561","3.99414934717102","3.97430714671792","6.37348764055248","-11.7579263294477","-7.91085544148616","-2.32303469210225","-2.48408836190794","0.625101334163418","6.4550317458186","3.58344896638545","-1.6104595736049","1.43544495437777","1.95656080712254","0.440950854857263","3.71727956763688","-7.26545017588973","4.10469945648042","5.77095038647522","0.530261694053962","0.1594501050227","5.39785307525109","0.709840088843677","4.19631618999699","4.29794263761897","5.91311534606054","6.90824247235244","13.9640627353503","1.13166736109294","4.39230910482011",
"Middle income","MIC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-0.2226033236619","1.30951163179853","2.27568817054289","5.43156114336408","3.49478666435343","2.39923442162315","0.790162832275286","3.33015419046137","5.7126127097813","5.9374954927903","3.99434497272415","3.83219847070086","4.73870803886815","3.56947661827509","2.19105685877194","4.01393296471475","2.58225609959636","1.73866178991624","2.57676745972329","2.81813279468194","0.000545431972497568","0.743736031049153","-0.141796743315467","2.84614851788845","2.49574397920145","1.99402919115879","2.74219779877798","2.08711334063364","1.12178129402861","0.175712205324928","-0.291749298106154","-0.0664253621693263","1.74157072409736","1.73461893458912","2.21983817287663","3.85113172155414","3.62443820063798","1.08342357781702","2.35087965219721","4.40606737895808","2.32755273614937","3.39633963074633","4.69155627075162","6.35133323057384","5.97342420546096","6.94958557807892","7.65088565598617","4.67002435000019","1.99444559729831","6.68737982686058","5.10857345843074","4.2710916283097","4.13688664898181","3.72292465045095","3.2542677842055","3.4117603276335","4.02947852222806","3.80317556987112","2.95202118885678","-2.16506343246502","6.06838698516887",
"North Macedonia","MKD","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.82579876633737","-5.70109866556342","-6.49016312548845","-1.04283154559293","-1.18979015500157","0.664419906021152","1.30571821233391","2.83010081232176","3.84147389382692","4.07405080631071","-3.47368322147879","2.23345659919198","1.88891617179372","4.37688854929247","4.50244029388709","4.96320773237035","6.29993513490503","5.29995030962252","-0.541943604567479","3.14081772112786","2.16414417333701","-0.577169122513965","2.77625771203245","3.45674839564703","3.71765660257569","2.73585322254593","0.98373642544189","2.79561511891441","3.88655214622943","-5.92229586311112","4.33877056688965",
"Mali","MLI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","2.22815410402733","-1.22410975511758","4.55319345537559","1.02105715470438","4.18844177041171","-3.10533723183215","-3.23788726685541","9.6550459838288","11.6146465184611","4.39063880574847","-3.38047641452671","8.1758429602331","-6.33081602165872","-0.651082789800171","-9.34589019664548","-0.349114892389508","-2.35022502956758","17.9720028309444","0.882171986005289","-1.78586139548958","5.60586865104868","2.31746645659021","-4.36518797487174","9.55361129646917","-5.15835942013321","1.04569397296066","1.58624411684814","-1.20802377652765","4.82830281273128","2.52794282915292","4.9263130089486","2.82998528585195","-2.92505022967933","11.9427581313148","-0.0753532618200268","5.67536639607663","-1.70398742564592","3.07087816454109","1.25893788637745","0.13197525017506","1.38750419331004","1.44921749556957","1.94651923125954","-0.0721934632011454","-3.68861371204562","-0.648802878305304","3.74263870957725","2.88286060712548","2.52844829516809","1.97229511633348","1.47317672512852","1.53145706904149","-4.29096596011043","-0.150902080045483",
"Malta","MLT","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","2.43707025687485","5.92581117846933","4.23229500659312","10.1107341707291","18.6852567559259","16.4231524641828","11.747083874102","10.0100609634786","9.37649278639773","5.93304998185818","2.55485545283685","0.113836738273847","-2.0034149239238","0.92130266242323","0.798852022720325","2.16379569866596","3.39606460305848","7.52775697210981","7.13131154020613","5.25659773465001","3.43102640060648","3.61645052805109","3.44243624645073","4.66759445198295","5.60371210153541","3.09824373409407","4.4634096464568","4.44456735015224","4.10096796650934","18.9120097847943","-1.91429830463073","1.80326063720828","3.39228402127181","-0.530713433190442","2.72639224719427","2.13768789429365","4.41057442773034","3.15223750346929","-1.87566772466852","5.0264285995582","0.0413522770809038","3.18661320074376","4.00251092407102","5.50526499091015","7.02341134136087","1.04198850127433","7.92867979878574","2.52559353084627","1.83414474536576","-10.3291758603665","9.61624093884438",
"Myanmar","MMR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","0.0458467874745025","6.41535077550654","0.835563194794233","-0.161787180266444","0.183705571116818","-7.55230536135213","0.40827049357317","4.94657518772807","1.76484310982599","2.18176662513218","0.96189766417281","-1.40482909746072","0.157390535619911","2.68762866257416","3.10726685871224","3.95419706514733","4.16031151968301","3.78732007280185","4.55314279675704","5.09356569378896","4.03908721512309","2.96078784068831","2.5385412058184","1.83576926940816","-0.986606053133357","-4.20845920186061","-9.11369150317108","-5.78694971184827","1.67717774603464","-0.38419991806316","3.0763002513865","6.34709684573083","5.39560402599935","5.84572502315095","5.35235371646809","4.71171686719025","4.46907818034961","7.2125407536183","11.1920231905546","11.3031010852965","10.5845691368798","11.9170909590839","12.7005938467766","12.6483424336361","12.4496670103578","11.6705946776732","10.4272834204986","9.76483124961314","9.23324870156222","6.64871642447025","5.58739270363921","6.98230163132345","7.30118117567915","2.45178052054527","9.63806918467426","4.9491941965002","5.64193710339565","5.99733705000018","2.43413108735948","-18.4849593721899",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","3.82447577169769","5.68563135624022","7.57779398720706","8.73523935095406","5.96737134880389","5.18763292113893","10.6327281161583","2.91796918691396","3.5313095379998","-0.0689634472138039","11.9914515638164","-2.647238407648","-6.43485354248934","-5.29797225918868","-8.78763436405796","-3.25280194685213","9.24708579232623","2.15236044238188","-3.27758426900753","0.228547235144475","-5.0292661839574","-1.22383644379673","-2.67851180650437","-0.807901808564509","7.91290741798498","-3.54523310329172","2.74630784264522","-0.0947129674060676","-0.0673218100324959","0.896554105280799","4.35759540418421","1.86987492335793","4.6398862517607","2.54939528108737","3.98867516448007","0.702248716902105","1.24733042246513","0.445190583897713","5.74189801191247","2.52186268665928","3.140944486595","4.12807358279801","1.76653095143142","0.685995385993337","3.24011524676273","-2.91325309037536","1.80284224332674","-1.51932803656632","0.729861181189449","-1.22560539424862","3.45059866108951","1.39512302342699","-0.0456328166771129","-0.706333310504832","-4.34789954418537","3.13182995651928",
"Montenegro","MNE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.22075029120785","-9.15167080621767","3.27911916013552","0.693867401671412","1.49637312245436","2.07441379687521","4.24115443247457","4.02660484276163","8.43155401049707","6.66273607597991","7.0326268462032","-5.99697748606286","2.54625315972683","3.12007495624715","-2.80561175003068","3.44796578700294","1.68499387988115","3.33238457780671","2.92545800874741","4.70468752737763","5.10254439807166","4.09623694324546","-15.2084745840286","12.8147624051294",
"Mongolia","MNG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","5.75330316313641","3.28489430241612","3.33671913070175","3.06463194711037","6.58952758591289","0.818318818132809","2.45874604473948","1.86683067431733","-5.00338560461574","-10.2973279885811","-10.7340494972412","-4.61112300889523","0.749860965218701","5.06065235432851","1.07703845318868","2.8176019056894","2.33551703853145","2.07976810498481","0.21791216782357","2.05242638618437","3.80866773848069","6.07608185435184","9.68847101714493","6.36077020560153","7.63155361551991","9.21557951000578","7.73259499659183","-2.48393668823344","4.95587799983788","15.520347848713","10.3725293058323","9.57679234639124","5.74188399855421","0.241383711192753","-0.681209926123302","3.36874224428585","5.43057257321958","3.36636842493083","-6.35124060282349","0.0141488605379863",
"Northern Mariana Islands","MNP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.75728331636293","0.595458058667163","-9.06936084493742","-2.69153418990746","-2.22913362410786","-6.59896117419547","-13.2739001776424","6.96187069919971","-4.62092276427026","1.12079649694958","3.11027126743821","4.75010432585759","4.06981852659369","30.1749009860797","24.1516494389845","-18.66358708133","-10.3477218075539","","",
"Mozambique","MOZ","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","2.95748491051333","-8.94797891176793","-17.5123788609005","-8.47812972072293","-1.02192045106904","-4.03858396222728","14.2134487886814","8.26697730778913","5.43536288253922","-0.638780468752614","2.93145238570915","-7.86204484579636","7.56718296533465","1.48550782694331","-2.21202976884067","7.85028593694234","8.32231747035077","7.32333957519107","9.02685222802566","-1.27175984777314","9.30504532532808","6.51869322016776","4.13894922509952","5.13467855018787","3.91947465864106","6.91779631786243","4.97313100246745","4.54187200241731","3.51726710813209","3.5618346482549","4.31292320462499","4.07326678149251","3.72687728518648","4.15258589495859","3.52458365397493","0.625697474670432","0.57146993281323","0.439919452789667","-0.596554736263016","-4.06161389110071","-0.504357258920123",
"Mauritania","MRT","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","-2.0333346629625","-4.71056971769524","24.0773144638714","12.7958179189743","-2.69889049101289","0.506068721707663","6.92088277633778","-1.76791225895933","8.6562847075618","-1.16591317520928","-3.65040598015098","-7.38201028228691","8.88081640573361","-7.90830152186555","5.37711181607321","-4.70042169433711","-3.33585775513757","1.80224554098191","0.408718261627854","0.45062493929035","-5.18999171745669","0.710190217282673","-6.0422697175557","0.0109608326042405","2.6713012293143","-1.02177103653787","-1.20202989505542","2.14115662082197","-4.26797406751385","-1.18111903989946","-1.97901598169406","1.63611545058015","-6.33198464978","6.81402939813962","3.70686441833665","-6.18691774187803","0.109209647003027","0.899578375638811","-6.5702419319765","-3.19956718154413","-0.769955526730953","4.64297792793573","2.48464199128664","6.19537766100953","15.6883161283971","-4.21630212941054","-2.7918103441597","-2.59179346021898","-0.286151376294598","1.07536944688684","1.2560224305014","1.17773819781996","1.55574226843032","2.62469075992307","-1.37989303760975","3.50841556857793","2.0564753419184","2.57917476668513","-3.46547797671441","-0.137867842228914",
